edge_id,u,v,lat,lng,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count,zone,source_area,destination_area,road_name,road_type,highway_type,zone_type,static_component,graph_component
EDGE_39359_85429,39359,85429,13.003712,77.61784,,60.0,0.6,0.61538464,0.16867469,0.0,0.88135594,0.5007397,0.5306024,0.583241,0.49671417,0.23739894,0.122572996,0.5298319,0.50684613,0.52572507,0.49763444,0.1,0.5529379,0.068778776,0.3473215,0.23831776,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Hall Road,primary,primary,Residential Hub,0.023070385914365332,-1.2394585999770108e-06
EDGE_39360_85430,39360,85430,13.003762,77.61786,,60.0,0.6,0.46153846,0.1626506,0.0,0.88135594,0.50155187,0.5287952,0.5825181,0.5818184,0.22627689,0.1520245,0.5658391,0.4283846,0.5608483,0.5288499,0.1,0.5129703,0.14658083,0.38055077,0.21028037,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,primary,primary,Residential Hub,0.06535968809971243,-1.2394585999770108e-06
EDGE_85431_85432,85431,85432,13.004988,77.616035,,40.0,0.4,0.46153846,0.078313254,0.0,0.84745765,0.45780924,0.24349397,0.3473976,0.561602,0.13168956,0.12385399,0.49690402,0.3703846,0.5973801,0.574084,0.19729452,0.43188602,0.15989935,0.41539627,0.12149533,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,John Armstrong Road,tertiary,tertiary,Residential Hub,0.15977927130635305,-1.2394585999770108e-06
EDGE_39362_85433,39362,85433,13.015458,77.6364,,30.0,0.0,0.15384616,0.12048193,0.0,0.62711865,0.5685873,0.036144577,0.21045783,0.55317986,0.096272945,0.10170539,0.5775076,0.24096154,0.74556965,0.64027613,0.1,0.2455051,0.15241435,0.3976432,0.14018692,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.24606702315181125,-1.2394585999770108e-06
EDGE_39363_85434,39363,85434,13.009987,77.63896,,30.0,0.0,0.0,0.012048192,0.0,0.5423729,0.6445818,0.0036144578,0.19744578,0.44629133,0.009627294,0.116305605,0.6711126,0.1625,0.8371439,0.6294277,0.1,0.17993513,0.13010573,0.4266716,0.014018691,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2400884199661755,-1.2394585999770108e-06
EDGE_39364_85435,39364,85435,13.007538,77.63829,,30.0,0.0,0.0,0.030120483,0.0,0.3898305,0.717277,0.009036144,0.19961447,0.6322191,0.021965431,0.058481015,0.6153343,0.1625,0.81865525,0.6811857,0.1,0.1844532,0.123264186,0.41760966,0.028037382,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.29978060173002374,-1.2394585999770108e-06
EDGE_39365_85436,39365,85436,13.009181,77.6268,,20.0,0.0,0.0,0.072289154,0.0,0.5762712,0.5767518,0.021686748,0.1836747,0.5142291,0.0745862,0.11581792,0.62973124,0.138,0.83196574,0.63907564,0.30688617,0.19499537,0.22650073,0.44414523,0.14018692,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,living_street,Residential Hub,0.26729079004277967,-1.2394585999770108e-06
EDGE_39366_85437,39366,85437,12.996556,77.63025,,20.0,0.0,0.0,0.006024096,0.0,0.5762712,0.4588515,0.0018072289,0.1757229,0.6320725,0.012523928,0.10798937,0.59437823,0.138,0.8745051,0.6853819,0.1,0.1784291,0.14646395,0.4353233,0.03271028,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,living_street,Residential Hub,0.30416173985286427,-1.2394585999770108e-06
EDGE_39367_85438,39367,85438,13.002631,77.63859,,40.0,0.0,0.15384616,0.06626506,0.33333334,0.23728813,0.61323416,0.019879518,0.2739518,0.49203035,0.09960121,0.09199619,0.64085245,0.29346153,0.6763765,0.6132933,0.1,0.23195088,0.27189732,0.4644123,0.12149533,0.73333335,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,tertiary,tertiary,Residential Hub,0.23337308638139936,-1.2394585999770108e-06
EDGE_39368_85439,39368,85439,13.010887,77.637726,,30.0,0.0,0.0,0.04819277,0.0,0.47457626,0.6417901,0.014457831,0.20178314,0.517504,0.031499833,0.09743705,0.6497488,0.1625,0.79149526,0.64145017,0.1,0.18897127,0.17641374,0.43254417,0.03271028,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.25662567533456326,-1.2394585999770108e-06
EDGE_39369_85440,39369,85440,13.010059,77.63793,,30.0,0.0,0.0,0.012048192,0.0,0.4915254,0.6597364,0.0036144578,0.19744578,0.46188602,0.008225425,0.107692964,0.66643417,0.1625,0.8038374,0.6291101,0.12041385,0.17993513,0.13551722,0.42883617,0.009345794,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2408521828924316,-1.2394585999770108e-06
EDGE_85441_85442,85441,85442,13.0064,77.634575,,30.0,0.0,0.0,0.024096385,0.0,0.5423729,0.6839119,0.0072289156,0.19889157,0.564485,0.019254588,0.14977375,0.6356545,0.1625,0.8304693,0.6630533,0.1,0.18294717,0.17763394,0.441466,0.028037382,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.28735462698892594,-1.2394585999770108e-06
EDGE_39371_85443,39371,85443,13.00592,77.63775,,20.0,0.0,0.15384616,0.04819277,0.0,0.3898305,0.7014003,0.014457831,0.18078314,0.50594974,0.042714786,0.15276182,0.5706766,0.21646154,0.7538109,0.62653124,0.12670681,0.2274328,0.15544665,0.42415735,0.07009346,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,living_street,Residential Hub,0.26434425579390136,-1.2394585999770108e-06
EDGE_39372_85444,39372,85444,13.007377,77.62416,,30.0,0.4,0.46153846,0.22891566,0.0,0.7288136,0.50532037,0.2886747,0.5804699,0.50708,0.25553542,0.09215625,0.46826062,0.31788462,0.6752727,0.50401974,0.1,0.4695366,0.21709996,0.38556567,0.3084112,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.10801558328376164,-1.2394585999770108e-06
EDGE_85445_85446,85445,85446,13.011035,77.63827,,30.0,0.0,0.0,0.060240965,0.0,0.4915254,0.62710303,0.018072288,0.20322892,0.49509943,0.042528994,0.10445768,0.6564702,0.1625,0.85551333,0.6435002,0.15056875,0.19198331,0.09161388,0.39440736,0.05140187,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.25015774205847147,-1.2394585999770108e-06
EDGE_39374_85447,39374,85447,13.014054,77.61612,,30.0,0.0,0.15384616,0.024096385,0.0,0.23728813,0.24243018,0.0072289156,0.19889157,0.5810942,0.01645085,0.1052223,0.5691333,0.24096154,0.77627176,0.6599064,0.20450093,0.22140871,0.0599407,0.3943887,0.018691588,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.24586690128251898,-1.2394585999770108e-06
EDGE_39375_85448,39375,85448,13.013968,77.61643,,30.0,0.0,0.15384616,0.024096385,0.0,0.23728813,0.22752391,0.0072289156,0.19889157,0.62248135,0.019254588,0.124365196,0.55671716,0.24096154,0.7199202,0.6638698,0.20970105,0.22140871,0.1917848,0.44712633,0.028037382,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.26343375223720866,-1.2394585999770108e-06
EDGE_39376_85449,39376,85449,13.019261,77.61741,,30.0,0.0,0.0,0.018072288,0.0,0.16949153,0.43448663,0.005421687,0.19816868,0.52257174,0.012338137,0.1227837,0.64822847,0.1625,0.8202313,0.6493592,0.12597814,0.18144114,0.16429527,0.43823895,0.014018691,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2586371327703835,-1.2394585999770108e-06
EDGE_39377_85450,39377,85450,13.018966,77.61436,,20.0,0.0,0.0,0.0,0.0,0.2881356,0.53148496,0.0,0.175,0.5587528,0.0028037382,0.13608788,0.6163742,0.138,0.88166934,0.6648762,0.21975781,0.17692308,0.18362376,0.45229566,0.009345794,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,living_street,Residential Hub,0.29920460171275937,-1.2394585999770108e-06
EDGE_39378_85451,39378,85451,13.008562,77.62673,,30.0,0.0,0.0,0.12650603,0.0,0.6101695,0.5808384,0.03795181,0.21118072,0.53659844,0.12421743,0.1609166,0.6440205,0.1625,0.8480867,0.6502636,0.110853605,0.20854959,0.07597999,0.36496103,0.22429906,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.25070169967477185,-1.2394585999770108e-06
EDGE_39379_85452,39379,85452,13.008283,77.62779,,30.0,0.0,0.0,0.13253012,0.0,0.62711865,0.59098935,0.039759036,0.21190362,0.5292462,0.1255264,0.11994766,0.64622617,0.1625,0.8735431,0.65146077,0.1,0.2100556,0.16406198,0.39808542,0.21962617,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2602398762050681,-1.2394585999770108e-06
EDGE_39380_85453,39380,85453,13.0095625,77.622025,,30.0,0.0,0.30769232,0.036144577,0.0,0.55932206,0.3546181,0.010843374,0.20033735,0.568578,0.033087492,0.09432263,0.5113497,0.31942308,0.732453,0.6487474,0.12664881,0.2628823,0.21583903,0.45253116,0.056074765,0.7,3,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2544078415629883,-1.2394585999770108e-06
EDGE_39381_85454,39381,85454,12.999797,77.61967,,60.0,0.5,0.53846157,0.6927711,0.33333334,0.91525424,0.3308627,0.63283134,0.6281325,0.5906809,0.6401738,0.113110796,0.5324111,0.48761538,0.4978878,0.4973362,0.1,0.63473123,0.15858835,0.19981161,0.73364484,0.73333335,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,primary,primary,Commercial Hub,0.02112498375544651,-1.2394585999770108e-06
EDGE_39382_85455,39382,85455,13.004053,77.61965,,40.0,0.4,0.46153846,0.22891566,0.0,0.84745765,0.44721448,0.2886747,0.36546987,0.58964264,0.26114288,0.15695785,0.4884918,0.3703846,0.6742123,0.5836295,0.1,0.4695366,0.08450209,0.3325265,0.3271028,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Davis Road,tertiary,tertiary,Residential Hub,0.16195991570856502,-1.2394585999770108e-06
EDGE_39383_85456,39383,85456,13.005207,77.62019,,60.0,0.4,0.30769232,0.13855422,0.0,0.7966102,0.46359968,0.41156626,0.5436265,0.5162875,0.18823725,0.107245736,0.64703685,0.38992307,0.6022604,0.5407651,0.37915003,0.4084847,0.13330714,0.38367504,0.21962617,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Hennur Main Road,primary,primary,Residential Hub,0.062221337116150216,-1.2394585999770108e-06
EDGE_39384_85457,39384,85457,13.003843,77.619606,,60.0,0.4,0.30769232,0.27710843,0.0,0.84745765,0.44092676,0.45313254,0.560253,0.5899387,0.2982502,0.14848673,0.62494147,0.38992307,0.6406724,0.559062,0.1,0.44312325,0.17783783,0.35299334,0.37850466,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Hennur Main Road,primary,primary,Residential Hub,0.08599678604373051,-1.2394585999770108e-06
EDGE_39385_85458,39385,85458,12.9962635,77.61696,,30.0,0.8,0.7692308,0.6987952,0.6666667,0.89830506,0.3757889,0.64963853,0.42385542,0.5482366,0.7071993,0.10123963,0.33283672,0.3948077,0.62644947,0.48622152,0.1,0.7839296,0.23978151,0.23018044,0.6869159,0.76666665,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Commercial Hub,0.13462566839099213,-1.2394585999770108e-06
EDGE_39386_85459,39386,85459,12.996661,77.61706,,50.0,0.6,0.46153846,0.78313255,0.6666667,0.89830506,0.39876735,0.56493974,0.5519759,0.53701615,0.7361791,0.09703009,0.53427976,0.3653846,0.5753036,0.48226425,0.18265837,0.6680908,0.052182697,0.12562285,0.7570093,0.76666665,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Buddha Vihar Road,secondary,secondary,Commercial Hub,0.052959126752272316,-1.2394585999770108e-06
EDGE_39387_85460,39387,85460,13.001023,77.627174,,30.0,0.0,0.0,0.42771083,0.0,0.8305085,0.27339405,0.12831326,0.2473253,0.52165955,0.38452595,0.13978793,0.6485021,0.1625,0.80851316,0.6190628,0.1,0.2838508,0.1680616,0.296372,0.6401869,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.18966964567466568,-1.2394585999770108e-06
EDGE_39388_85461,39388,85461,13.000511,77.616066,,40.0,0.5,0.53846157,0.4939759,0.0,0.9322034,0.5195664,0.42319277,0.4152771,0.52760255,0.4458873,0.09378082,0.4763346,0.3896154,0.57374597,0.51980835,0.1,0.58503246,0.10338962,0.24731043,0.49532712,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Mosque Road,tertiary,tertiary,Residential Hub,0.09183085998841684,-1.2394585999770108e-06
EDGE_39389_85462,39389,85462,13.00059,77.61547,,60.0,0.5,0.3846154,0.40361446,0.0,0.89830506,0.5449497,0.54608434,0.59343374,0.61969256,0.379991,0.14467621,0.5852461,0.40915385,0.53738475,0.5319161,0.18359794,0.52398056,0.17538635,0.30773562,0.41121495,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,MM Road,primary,primary,Residential Hub,0.06376080423567501,-1.2394585999770108e-06
EDGE_85463_85464,85463,85464,13.014964,77.627495,,60.0,0.0,0.15384616,0.018072288,0.0,0.37288135,0.41477585,0.15542169,0.45716867,0.56229645,0.0151418755,0.13054878,0.6947726,0.39146155,0.6349179,0.6151796,0.13586463,0.2199027,0.17939156,0.44427747,0.023364486,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,80 Feet Main Road,primary,primary,Residential Hub,0.14274297295849278,-1.2394585999770108e-06
EDGE_39391_85465,39391,85465,13.021129,77.626175,,40.0,0.0,0.15384616,0.006024096,0.0,0.3898305,0.2231038,0.0018072289,0.2667229,0.5569845,0.0055145817,0.093792185,0.6213662,0.29346153,0.7686016,0.65076995,0.1,0.21689063,0.13834263,0.4320748,0.009345794,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,tertiary,tertiary,Residential Hub,0.21686019616541188,-1.2394585999770108e-06
EDGE_39392_85466,39392,85466,12.999728,77.61976,,60.0,0.5,0.53846157,0.71686745,0.33333334,0.91525424,0.32491192,0.64006025,0.6310241,0.53951013,0.65942836,0.11785672,0.54776233,0.48761538,0.50465447,0.48133734,0.1,0.64075536,0.18157996,0.20057452,0.7616823,0.73333335,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Lazar Road,primary,primary,Commercial Hub,0.0055877642561618125,-1.2394585999770108e-06
EDGE_39393_85467,39393,85467,13.011148,77.624916,,60.0,0.0,0.0,0.042168673,0.0,0.40677965,0.48551118,0.1626506,0.56006026,0.6478391,0.038602073,0.10353677,0.7306483,0.313,0.7126247,0.63083583,0.1,0.18746525,0.20699479,0.44688502,0.06542056,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,80 Feet Main Road,primary,primary,Residential Hub,0.16044881396423838,-1.2394585999770108e-06
EDGE_39394_85468,39394,85468,13.019129,77.63935,,30.0,0.4,0.46153846,0.21084337,0.0,0.8305085,0.38123083,0.283253,0.2933012,0.60220045,0.23338419,0.13046929,0.43972448,0.31788462,0.7266542,0.59851,0.1,0.46501854,0.14177142,0.36175954,0.26168224,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.20399599282554992,-1.2394585999770108e-06
EDGE_39395_85469,39395,85469,13.009002,77.635956,,30.0,0.0,0.15384616,0.006024096,0.0,0.4915254,0.71717745,0.0018072289,0.1967229,0.5211575,0.0041127126,0.17663395,0.5871143,0.24096154,0.7652884,0.64152485,0.1,0.21689063,0.08314199,0.4099945,0.004672897,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2614477971630363,-1.2394585999770108e-06
EDGE_39396_85470,39396,85470,13.016618,77.63872,,30.0,0.0,0.0,0.16867469,0.0,0.7966102,0.45397228,0.05060241,0.21624096,0.5390554,0.13338025,0.10887886,0.64328337,0.1625,0.8367406,0.6463891,0.1,0.21909176,0.22127864,0.40832147,0.19158879,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.24667317893558807,-1.2394585999770108e-06
EDGE_39397_85471,39397,85471,13.008309,77.635765,,30.0,0.0,0.0,0.0,0.0,0.5254237,0.7339972,0.0,0.196,0.54143023,0.0,0.13601328,0.6425709,0.1625,0.8301294,0.65774846,0.10977861,0.17692308,0.19143474,0.45542005,0.0,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2864249979639758,-1.2394585999770108e-06
EDGE_39398_85472,39398,85472,13.011188,77.64003,,30.0,0.0,0.0,0.05421687,0.0,0.66101694,0.5894841,0.01626506,0.20250602,0.5558349,0.04262189,0.12073322,0.6382495,0.1625,0.8536268,0.6618535,0.1,0.1904773,0.17818782,0.43114537,0.060747664,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.27509025588235714,-1.2394585999770108e-06
EDGE_39399_85473,39399,85473,13.01118,77.63989,,30.0,0.0,0.0,0.05421687,0.0,0.62711865,0.59213895,0.01626506,0.20250602,0.52195096,0.04262189,0.12072173,0.64841473,0.1625,0.8637408,0.65320545,0.1,0.1904773,0.11545167,0.40605092,0.060747664,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2596509534571995,-1.2394585999770108e-06
EDGE_39400_85474,39400,85474,13.007221,77.63751,,30.0,0.0,0.15384616,0.024096385,0.0,0.40677965,0.73071545,0.0072289156,0.19889157,0.5675527,0.01785272,0.11504385,0.57319576,0.24096154,0.7728926,0.65533704,0.1,0.22140871,0.1992718,0.45012113,0.023364486,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2878729830974052,-1.2394585999770108e-06
EDGE_39401_85475,39401,85475,13.007115,77.63726,,30.0,0.0,0.0,0.018072288,0.0,0.40677965,0.7327994,0.005421687,0.19816868,0.60808355,0.013740007,0.09427748,0.6225749,0.1625,0.8503239,0.6795266,0.1,0.18144114,0.25212127,0.47336936,0.018691588,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.3169143359652321,-1.2394585999770108e-06
EDGE_39402_85476,39402,85476,13.007632,77.63738,,30.0,0.0,0.0,0.018072288,0.0,0.42372882,0.72610575,0.005421687,0.19816868,0.49745488,0.013740007,0.1300542,0.65576357,0.1625,0.8359639,0.64418405,0.1,0.18144114,0.14393449,0.43009466,0.018691588,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2669468259827154,-1.2394585999770108e-06
EDGE_39403_85477,39403,85477,13.016283,77.62928,,50.0,0.0,0.0,0.030120483,0.0,0.44067797,0.44056785,0.009036144,0.35361445,0.5048741,0.030376647,0.11133775,0.72853774,0.25,0.7022114,0.61471564,0.1,0.1844532,0.15472463,0.43019384,0.056074765,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Hennur Main Road,secondary,secondary,Residential Hub,0.17083130249932843,-1.2394585999770108e-06
EDGE_39404_85478,39404,85478,13.004251,77.61402,,30.0,0.4,0.30769232,0.042168673,0.0,0.7288136,0.5218903,0.23265061,0.27306023,0.5306737,0.09299459,0.092856,0.522721,0.23942308,0.7875084,0.59781873,0.1,0.38438833,0.09674047,0.4027833,0.046728972,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.20859053294834173,-1.2394585999770108e-06
EDGE_39405_85479,39405,85479,13.0067,77.62138,,40.0,0.4,0.46153846,0.060240965,0.0,0.69491524,0.4270956,0.23807229,0.3452289,0.53252816,0.12776265,0.1504252,0.50562614,0.3703846,0.5910766,0.56566334,0.23974156,0.42736793,0.1140229,0.40337098,0.13551402,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Hennur Main Road Service Road,tertiary,tertiary,Residential Hub,0.14761548416799847,-1.2394585999770108e-06
EDGE_39406_85480,39406,85480,13.022067,77.61859,,30.0,0.0,0.15384616,0.0,0.0,0.16949153,0.3990377,0.0,0.196,0.62993866,0.014018691,0.12297029,0.55447996,0.24096154,0.77762,0.6764246,0.11086983,0.21538462,0.09627153,0.41735476,0.046728972,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.28133319339102447,-1.2394585999770108e-06
EDGE_39407_85481,39407,85481,13.020986,77.62178,,30.0,0.0,0.0,0.018072288,0.0,0.20338982,0.18693691,0.005421687,0.19816868,0.59006834,0.02355309,0.113157034,0.6279795,0.1625,0.8601721,0.67559934,0.1061649,0.18144114,0.15654112,0.4351373,0.05140187,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2685680054467471,-1.2394585999770108e-06
EDGE_39408_85482,39408,85482,13.0060425,77.63803,,20.0,0.0,0.0,0.042168673,0.0,0.40677965,0.6985999,0.0126506025,0.18006024,0.5877729,0.0372002,0.1602017,0.60766816,0.138,0.82778704,0.66259027,0.17615253,0.18746525,0.13296105,0.41727152,0.060747664,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,living_street,Residential Hub,0.2994045612301387,-1.2394585999770108e-06
EDGE_39409_85483,39409,85483,13.005567,77.635056,,30.0,0.0,0.0,0.10240964,0.0,0.5254237,0.6823998,0.030722892,0.20828916,0.5394254,0.082532935,0.06491756,0.6431724,0.1625,0.81926596,0.64845127,0.1703819,0.20252548,0.16864002,0.41045877,0.12149533,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2621435988371871,-1.2394585999770108e-06
EDGE_85484_85485,85484,85485,13.004235,77.632126,,30.0,0.0,0.0,0.3493976,0.0,0.55932206,0.57530963,0.104819275,0.2379277,0.53854746,0.26517284,0.15818462,0.6434358,0.1625,0.90114427,0.64342743,0.23601958,0.26427248,0.10540496,0.298719,0.3598131,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,7th Cross Road,residential,residential,Residential Hub,0.24602557438774017,-1.2394585999770108e-06
EDGE_85486_85487,85486,85487,13.003505,77.63063,,30.0,0.0,0.0,0.31325302,0.0,0.6779661,0.50638556,0.0939759,0.23359036,0.4919318,0.24189843,0.093594365,0.65742046,0.1625,0.83511555,0.6220324,0.1,0.25523633,0.14162217,0.32585648,0.3364486,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.21289234677443158,-1.2394585999770108e-06
EDGE_39412_85488,39412,85488,13.004113,77.632286,,30.0,0.0,0.0,0.36746988,0.0,0.55932206,0.5780444,0.110240966,0.24009639,0.5812696,0.2761091,0.12634598,0.6306191,0.1625,0.8008936,0.6399595,0.1,0.26879054,0.10232319,0.29116097,0.36915886,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.23641613400736086,-1.2394585999770108e-06
EDGE_39413_85489,39413,85489,13.019491,77.61792,,30.0,0.0,0.0,0.024096385,0.0,0.18644068,0.4076758,0.0072289156,0.19889157,0.5696422,0.022058327,0.10235809,0.63410735,0.1625,0.86152637,0.66925895,0.1,0.18294717,0.15937857,0.43416384,0.037383176,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.27726261714833295,-1.2394585999770108e-06
EDGE_39414_85490,39414,85490,13.014957,77.628525,,30.0,0.0,0.0,0.018072288,0.0,0.3898305,0.45111728,0.005421687,0.19816868,0.6014399,0.016543746,0.09230997,0.62456805,0.1625,0.81431973,0.67213297,0.1,0.18144114,0.06838378,0.39987436,0.028037382,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2671854040760644,-1.2394585999770108e-06
EDGE_39415_85491,39415,85491,13.022452,77.6161,,30.0,0.0,0.0,0.006024096,0.0,0.44067797,0.51904154,0.0018072289,0.1967229,0.5415668,0.011122058,0.1594166,0.64252996,0.1625,0.7798843,0.649837,0.13313842,0.1784291,0.15757892,0.4397693,0.028037382,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2600075967203082,-1.2394585999770108e-06
EDGE_39416_85492,39416,85492,13.022337,77.61595,,30.0,0.0,0.0,0.006024096,0.0,0.44067797,0.523308,0.0018072289,0.1967229,0.5443288,0.011122058,0.1756865,0.64170134,0.1625,0.8530931,0.66164696,0.13316277,0.1784291,0.13606349,0.4311631,0.028037382,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.27444213315177013,-1.2394585999770108e-06
EDGE_39417_85493,39417,85493,13.021111,77.61739,,30.0,0.0,0.0,0.0,0.0,0.18644068,0.4429597,0.0,0.196,0.5568018,0.008411215,0.11336323,0.6379595,0.1625,0.8100015,0.65934074,0.1,0.17692308,0.1590482,0.44246542,0.028037382,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.26805986366562073,-1.2394585999770108e-06
EDGE_39418_85494,39418,85494,13.02123,77.61721,,30.0,0.0,0.15384616,0.0,0.0,0.18644068,0.4531781,0.0,0.196,0.5856759,0.0056074765,0.13006423,0.56775874,0.24096154,0.76867414,0.6618039,0.1,0.21538462,0.067386664,0.40580082,0.018691588,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2661552796553353,-1.2394585999770108e-06
EDGE_39419_85495,39419,85495,13.021223,77.61711,,30.0,0.0,0.15384616,0.0,0.0,0.18644068,0.45787162,0.0,0.196,0.4911914,0.0056074765,0.121709734,0.59610415,0.24096154,0.73465776,0.6283561,0.1,0.21538462,0.18273579,0.45194048,0.018691588,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2407283289929866,-1.2394585999770108e-06
EDGE_39420_85496,39420,85496,13.019662,77.614426,,20.0,0.0,0.0,0.0,0.0,0.33898306,0.55782217,0.0,0.175,0.57944226,0.0042056073,0.1719152,0.6101673,0.138,0.88321614,0.6713151,0.1825212,0.17692308,0.13506286,0.43287128,0.014018691,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,living_street,Residential Hub,0.3042510794719212,-1.2394585999770108e-06
