node_id,lat,lng,zone,source_area,adjacency_count,connectivity_score
31032,13.049797000000002,77.761158,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31033,13.04912,77.755292,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31034,13.053604,77.750413,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31035,13.050117,77.759682,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31036,13.04987,77.762337,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31037,13.052228000000001,77.74811799999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31038,13.051845,77.75061799999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31039,13.050911000000001,77.75869399999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31040,13.050946000000001,77.75766999999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31041,13.050471,77.75733699999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31042,13.043765,77.754702,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31043,13.048765000000001,77.75970199999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31044,13.047376000000002,77.75634,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31045,13.049121000000001,77.756513,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31046,13.055330000000001,77.74912599999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31047,13.055335000000001,77.74979599999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31048,13.048528000000001,77.756,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31049,13.045125,77.753581,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31050,13.050125000000001,77.75858099999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31051,13.048911,77.755432,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31052,13.046386,77.75407399999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31053,13.049277,77.75248599999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31054,13.045366000000001,77.75286299999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31055,13.040485,77.749879,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31056,13.045485000000001,77.754879,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31057,13.051782000000001,77.748239,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31058,13.053448000000001,77.75421999999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31059,13.054733,77.749703,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31060,13.051482,77.74878799999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31061,13.044576000000001,77.752665,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31062,13.05038,77.761623,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31063,13.045435,77.753349,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31064,13.050435,77.758349,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31065,13.053426,77.74902999999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31066,13.046786,77.754412,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31067,13.053635000000002,77.74787099999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31068,13.047233,77.745375,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31069,13.052233000000001,77.75037499999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31070,13.050401,77.758015,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31071,13.05357,77.748921,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31072,13.050539,77.75890299999999,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31073,13.049538,77.755657,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31074,13.051045,77.755552,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31075,13.051607,77.758889,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31076,13.048868,77.760083,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31077,13.05569,77.748589,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31078,13.048834000000001,77.760273,AIRPORT & PERIPHERAL ZONES,Budigere Cross,1,0.1
31079,13.136036,77.572853,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31080,13.131577,77.57453799999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31081,13.136132,77.58010399999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31082,13.136088,77.57849399999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31083,13.135677000000001,77.57402499999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31084,13.131622,77.580396,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31085,13.136134,77.579888,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31086,13.135956,77.579503,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31087,13.13246,77.58246299999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31088,13.130185,77.571305,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31089,13.135185000000002,77.57630499999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31090,13.13185,77.57423,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31091,13.131559000000001,77.575469,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31092,13.136237000000001,77.57890599999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31093,13.130318,77.575876,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31094,13.130120000000002,77.577477,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31095,13.135551000000001,77.57355899999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31096,13.135062000000001,77.579567,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31097,13.135531,77.57834299999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31098,13.127325,77.572332,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31099,13.132325000000002,77.577332,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31100,13.130791,77.57435699999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31101,13.130621000000001,77.57544299999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31102,13.133096,77.57489,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31103,13.134083,77.572865,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31104,13.130612000000001,77.57587699999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31105,13.125675,77.571591,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31106,13.130675,77.576591,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31107,13.130636,77.57419399999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31108,13.127605,77.570716,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31109,13.132605000000002,77.575716,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31110,13.122754,77.582752,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31111,13.127595,77.571156,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31112,13.132595,77.576156,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31113,13.130787000000002,77.57467,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31114,13.135832,77.57933899999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31115,13.135451000000002,77.57473,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31116,13.135110000000001,77.58023999999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31117,13.130059000000001,77.57480799999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31118,13.135378000000001,77.575019,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31119,13.130320000000001,77.575435,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31120,13.132369,77.57440199999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31121,13.130230000000001,77.573506,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31122,13.133086,77.575193,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31123,13.132451000000001,77.581997,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31124,13.133843,77.574755,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31125,13.130625,77.57359,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31126,13.135625000000001,77.57858999999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31127,13.136192000000001,77.580029,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31128,13.135524,77.578738,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31129,13.132788000000001,77.577046,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31130,13.133032,77.575728,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31131,13.135967,77.57308499999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31132,13.134671,77.574469,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31133,13.135947000000002,77.578217,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31134,13.126725,77.570908,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31135,13.131725000000001,77.575908,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31136,13.132813,77.575938,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31137,13.134466000000002,77.579427,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31138,13.127285,77.576867,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31139,13.132285000000001,77.58186699999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31140,13.131571000000001,77.57484699999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31141,13.132271000000001,77.58161799999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31142,13.135924000000001,77.57323,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31143,13.133891,77.573584,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31144,13.136153,77.579492,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31145,13.135723,77.57311899999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31146,13.136154000000001,77.58032899999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31147,13.131214,77.57421099999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31148,13.132344000000002,77.57533199999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31149,13.133858,77.574444,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31150,13.135435000000001,77.578031,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31151,13.134773000000001,77.57976599999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31152,13.135369,77.580747,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31153,13.133454,77.57359699999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31154,13.132219000000001,77.57423999999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31155,13.132361000000001,77.574714,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31156,13.131624,77.576813,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31157,13.133648,77.574282,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31158,13.127446,77.576735,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31159,13.132446000000002,77.581735,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31160,13.133697000000002,77.57289899999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31161,13.133000000000001,77.577113,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31162,13.135813,77.573601,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31163,13.135481,77.57919299999999,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31164,13.132901,77.57426,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31165,13.135250000000001,77.580399,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31166,13.135862000000001,77.573437,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31167,13.133816000000001,77.575372,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31168,13.130962,77.57611,AIRPORT & PERIPHERAL ZONES,Doddaballapur,1,0.1
31169,13.141010000000001,77.591881,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31170,13.141608000000002,77.584898,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31171,13.137465,77.588121,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31172,13.138649000000001,77.580249,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31173,13.129766,77.585067,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31174,13.134721,77.580105,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31175,13.139721000000002,77.585105,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31176,13.129443,77.58580599999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31177,13.137426000000001,77.58782199999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31178,13.130863000000002,77.588893,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31179,13.139271,77.57907999999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31180,13.135327,77.58608699999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31181,13.140677,77.58960599999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31182,13.135015,77.584405,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31183,13.140015,77.589405,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31184,13.140662,77.58943099999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31185,13.140891000000002,77.58877299999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31186,13.137877000000001,77.58945399999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31187,13.128435,77.581466,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31188,13.133435,77.586466,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31189,13.135445,77.588437,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31190,13.13293,77.58800699999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31191,13.141173,77.59105799999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31192,13.134086,77.585048,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31193,13.141393,77.590487,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31194,13.140532,77.58505099999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31195,13.13752,77.589946,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31196,13.139902000000001,77.58746599999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31197,13.134247,77.585574,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31198,13.133945,77.58554,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31199,13.137491,77.588314,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31200,13.139712000000001,77.58925099999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31201,13.138209000000002,77.584768,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31202,13.141688,77.584114,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31203,13.135768,77.58882899999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31204,13.141580000000001,77.584684,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31205,13.141357000000001,77.585166,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31206,13.1415,77.58536199999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31207,13.134571000000001,77.583618,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31208,13.141373000000002,77.59183499999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31209,13.141760000000001,77.592387,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31210,13.138457,77.589084,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31211,13.132248,77.579595,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31212,13.137248000000001,77.584595,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31213,13.137765,77.59102899999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31214,13.139721000000002,77.585045,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31215,13.138157000000001,77.589541,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31216,13.141843000000001,77.58711199999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31217,13.139096,77.58745599999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31218,13.14194,77.59051,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31219,13.131355000000001,77.587689,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31220,13.132289,77.587721,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31221,13.136945,77.581154,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31222,13.141945000000002,77.586154,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31223,13.139987000000001,77.588872,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31224,13.141607,77.591904,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31225,13.141171,77.590707,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31226,13.141569,77.587814,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31227,13.132198,77.58656099999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31228,13.132309000000001,77.58477599999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31229,13.142018,77.591922,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31230,13.130464,77.584623,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31231,13.134360000000001,77.58049799999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31232,13.141478000000001,77.586711,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31233,13.132825,77.58385299999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31234,13.131782000000001,77.583834,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31235,13.139377000000001,77.58691499999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31236,13.136629000000001,77.58920099999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31237,13.139774000000001,77.586029,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31238,13.136222,77.58515899999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31239,13.139296000000002,77.588859,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31240,13.139956000000002,77.588332,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31241,13.135773,77.58921699999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31242,13.134605,77.585943,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31243,13.139523,77.588803,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31244,13.142201,77.59145099999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31245,13.133961000000001,77.58610399999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31246,13.136427000000001,77.587372,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31247,13.134446,77.585989,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31248,13.137246000000001,77.591129,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31249,13.141296,77.586542,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31250,13.131428000000001,77.585262,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31251,13.140931,77.586891,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31252,13.134312000000001,77.584141,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31253,13.13521,77.588038,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31254,13.134091000000002,77.584611,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31255,13.13563,77.58013199999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31256,13.137643,77.587958,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31257,13.130865,77.57473,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31258,13.135865,77.57973,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31259,13.136953,77.59017899999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31260,13.136205,77.583045,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31261,13.141205000000001,77.588045,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31262,13.136208000000002,77.579152,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31263,13.137598,77.58733699999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31264,13.138014,77.57997999999999,AIRPORT & PERIPHERAL ZONES,Harohalli,1,0.1
31265,12.867168000000001,77.736368,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31266,12.859221000000002,77.727187,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31267,12.856063,77.73078699999999,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31268,12.865322,77.72602599999999,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31269,12.858027000000002,77.73687699999999,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31270,12.857637,77.736458,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31271,12.855941000000001,77.730841,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31272,12.858616000000001,77.726642,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31273,12.860783000000001,77.730522,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31274,12.860019000000001,77.73585,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31275,12.859069000000002,77.727927,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31276,12.866006,77.728017,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31277,12.860281,77.72982499999999,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31278,12.866994,77.734871,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31279,12.862355,77.731659,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31280,12.854507,77.732511,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31281,12.860318000000001,77.730448,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31282,12.861568,77.731313,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31283,12.861872,77.736581,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31284,12.854453000000001,77.73026999999999,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31285,12.861346000000001,77.736441,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31286,12.860819000000001,77.72964999999999,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31287,12.860927,77.731656,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31288,12.859082,77.72681399999999,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31289,12.864102,77.73647,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31290,12.860275000000001,77.731133,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31291,12.854816000000001,77.733036,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31292,12.861582,77.73100199999999,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31293,12.854095,77.72242,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31294,12.859095,77.72742,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31295,12.854961000000001,77.72997699999999,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31296,12.859958,77.731814,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31297,12.864224,77.73541399999999,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31298,12.861231,77.73535799999999,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31299,12.863458000000001,77.733076,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31300,12.866529000000002,77.72679099999999,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31301,12.861244000000001,77.73084,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31302,12.865532,77.729315,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31303,12.854501,77.729654,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31304,12.855887000000001,77.724933,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31305,12.858636,77.727002,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31306,12.854625,77.725887,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31307,12.859625000000001,77.730887,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31308,12.866353,77.72713499999999,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31309,12.859248000000001,77.729248,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31310,12.863731000000001,77.73102999999999,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31311,12.866510000000002,77.725884,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31312,12.863373000000001,77.731651,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31313,12.866354000000001,77.735321,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31314,12.867386000000002,77.73112499999999,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31315,12.862185,77.730468,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31316,12.867185000000001,77.735468,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
31317,12.867691,77.73571,AIRPORT & PERIPHERAL ZONES,Kaggalipura,1,0.1
